"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","R660-A-% rCV","R660-H-% rCV","R780-A-% rCV","R780-H-% rCV","B530-A-% rCV","B530-H-% rCV","B695-A-% rCV","B695-H-% rCV","V450-A-% rCV","V450-H-% rCV","V530-A-% rCV","V530-H-% rCV","V710-A-% rCV","V710-H-% rCV","Y590-A-% rCV","Y590-H-% rCV","Y610-A-% rCV","Y610-H-% rCV","Y670-A-% rCV","Y670-H-% rCV","Y780-A-% rCV","Y780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"26-OCT-2022",2022-10-26 10:55:31,"2022-10-26","10H 55M 31S","Unknown","FACSAriaII","1","Administrator",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,12.81,NA,NA,21.05,NA,NA,4,NA,4.7,NA,18.89,NA,18.01,NA,5.6,NA,4.73,NA,7.06,NA,9.99,NA,10.49,NA,10.94,NA,13.56,NA,37477.875,NA,NA,74699.40234375,NA,NA,9235.48486328125,NA,8809.6201171875,NA,8635.20068359375,NA,7963.2001953125,NA,10064.1450195312,NA,9808.1103515625,NA,11662.974609375,NA,10429.0200195312,NA,9997.1552734375,NA,9815.0849609375,NA,9725.93994140625,NA,-59.92,0,27.44,-24.04,0.87,0.6,1.01,0.63
"25-OCT-2022",2022-10-25 11:40:51,"2022-10-25","11H 40M 51S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,13.11,NA,NA,21.91,NA,NA,3.99,NA,4.65,NA,20.14,NA,18.97,NA,5.89,NA,4.89,NA,7.14,NA,9.56,NA,9.88,NA,10.26,NA,13.4,NA,37858.5,NA,NA,75935.40234375,NA,NA,9121.51513671875,NA,8770.90478515625,NA,8713.20068359375,NA,8038.2001953125,NA,10035.3603515625,NA,9761.650390625,NA,11588.7397460938,NA,10356.884765625,NA,9980.4599609375,NA,9708.2998046875,NA,9640.259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-OCT-2022",2022-10-24 10:44:46,"2022-10-24","10H 44M 46S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,12.17,NA,NA,20.94,NA,NA,3.87,NA,4.63,NA,18.53,NA,17.61,NA,5.81,NA,4.91,NA,7.61,NA,7.96,NA,8.31,NA,9.1,NA,11.62,NA,36838.5,NA,NA,73771.203125,NA,NA,9628.2900390625,NA,9393.3896484375,NA,8524.80078125,NA,7960.80029296875,NA,10034.349609375,NA,9722.259765625,NA,11674.58984375,NA,10543.6796875,NA,10248.83984375,NA,9889.1103515625,NA,10258.2900390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-OCT-2022",2022-10-21 11:13:39,"2022-10-21","11H 13M 39S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,11.77,NA,NA,22.51,NA,NA,4.15,NA,9.25,NA,19.68,NA,18.79,NA,5.98,NA,4.98,NA,7.15,NA,10.55,NA,11.09,NA,12,NA,16.42,NA,39640.125,NA,NA,80518.80078125,NA,NA,9289.42529296875,NA,4141.2001953125,NA,9410.10009765625,NA,7185.60009765625,NA,9951.02490234375,NA,9745.490234375,NA,10132.3203125,NA,10485.08984375,NA,10102.3647460938,NA,8178.34497070312,NA,4524.02978515625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-OCT-2022",2022-10-20 13:02:24,"2022-10-20","13H 2M 24S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,12.08,NA,NA,20.69,NA,NA,4.67,NA,9.56,NA,18.36,NA,18.33,NA,6.23,NA,5.38,NA,6.85,NA,3.79,NA,3.67,NA,4.21,NA,9.67,NA,38568.75,NA,NA,77301.60546875,NA,NA,8608.650390625,NA,3847.14013671875,NA,9061.80029296875,NA,7065.900390625,NA,9905.0703125,NA,9598.53515625,NA,9664.68994140625,NA,10465.5595703125,NA,10244.7446289062,NA,8333.6396484375,NA,4729.09497070312,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-OCT-2022",2022-10-20 09:27:14,"2022-10-20","9H 27M 14S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,19.95,6.9,12.12,31.32,4.9,39.37,65.66,64.29,79.51,64.56,70.82,64.97,61.34,66.23,70.29,72.57,71.93,77.67,53.99,63.23,81.16,87.26,76.1,79.44,74.59,74.24,71.79,73.41,59555.69921875,88312.98046875,43785.5,175088.53125,76250.2890625,138340.5,27534.509765625,24213.5,15793.259765625,12810,17160.2998046875,14188.5,15680.9399414062,13022,29059.8984375,25544,29301.048828125,25534,28110.6689453125,22384,24244.5,21113.5,24674.6494140625,21668,24459.3994140625,20856,16456.2993164062,14259,NA,NA,NA,NA,NA,NA,NA,NA
"17-OCT-2022",2022-10-17 14:15:58,"2022-10-17","14H 15M 58S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,13.59,NA,NA,22.21,NA,NA,3.76,NA,4.2,NA,19.28,NA,18.1,NA,5.58,NA,4.71,NA,6.67,NA,9.37,NA,10.03,NA,10.71,NA,13.92,NA,38496.375,NA,NA,77283.00390625,NA,NA,9900.1650390625,NA,9929.3095703125,NA,8859.30029296875,NA,8242.50048828125,NA,10071.21484375,NA,9797,NA,11794.2749023438,NA,10313.099609375,NA,10045.3500976562,NA,9873.35986328125,NA,10220.490234375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-OCT-2022",2022-10-13 09:59:09,"2022-10-13","9H 59M 9S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,12.78,NA,NA,21.01,NA,NA,3.92,NA,4.79,NA,18.89,NA,18.24,NA,5.84,NA,5.15,NA,7.22,NA,6.98,NA,7.46,NA,8.2,NA,11.01,NA,37140.375,NA,NA,74643.30078125,NA,NA,9720.509765625,NA,7493.31005859375,NA,8725.2001953125,NA,7637.7001953125,NA,9911.634765625,NA,9687.919921875,NA,11171.6103515625,NA,10687.3203125,NA,10388.7001953125,NA,9580.72509765625,NA,8104.94970703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12-OCT-2022",2022-10-12 10:19:13,"2022-10-12","10H 19M 13S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,11.09,NA,NA,19.13,NA,NA,4.05,NA,5.15,NA,17.55,NA,17.14,NA,5.73,NA,4.85,NA,7.37,NA,7.6,NA,7.88,NA,8.42,NA,11.28,NA,36314.25,NA,NA,74873.703125,NA,NA,9406.875,NA,7408.919921875,NA,8680.20068359375,NA,7668.60034179688,NA,9871.740234375,NA,9637.419921875,NA,11245.8447265625,NA,10664.009765625,NA,10293.8852539062,NA,9518.98486328125,NA,8208.5849609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-OCT-2022",2022-10-11 13:49:18,"2022-10-11","13H 49M 18S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,10.76,NA,NA,18.27,NA,NA,4.15,NA,4.95,NA,16.03,NA,15.65,NA,5.86,NA,4.8,NA,7.31,NA,3.68,NA,3.56,NA,4.24,NA,6.92,NA,36132,NA,NA,75951.6015625,NA,NA,9201.1201171875,NA,7351.5,NA,8827.80078125,NA,7792.80029296875,NA,9679.83984375,NA,9352.599609375,NA,10710.0400390625,NA,10495.169921875,NA,10307.4296875,NA,9591.75,NA,8379.6298828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-OCT-2022",2022-10-11 12:52:42,"2022-10-11","12H 52M 42S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,11.31,NA,NA,19.7,NA,NA,4.2,NA,4.94,NA,16.67,NA,16.13,NA,5.74,NA,4.96,NA,7.45,NA,4.52,NA,4.76,NA,5.75,NA,8.75,NA,36962.25,NA,NA,79139.40234375,NA,NA,8940.1201171875,NA,7168.7998046875,NA,9154.80029296875,NA,8020.80029296875,NA,9703.0703125,NA,9396.0302734375,NA,10663.580078125,NA,10401.6147460938,NA,10220.490234375,NA,9500.71533203125,NA,8286.70458984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-OCT-2022",2022-10-11 09:49:24,"2022-10-11","9H 49M 24S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,8.48,3.53,9.07,21.18,3.49,23.1,36.64,35.53,36.11,30.72,29.06,23.21,35.06,31.02,41.86,55.78,40.26,55.07,33.77,40.93,49.88,50.78,49.51,50.14,42.31,44.08,39.5,36.92,50063.84765625,83298.1640625,39678.5,132476.203125,74134.375,121106.5,29102.490234375,24468,28041.3603515625,23404,17350.0498046875,15208,17336.25,15028,26289.05859375,22890.5,27756.0986328125,24023.5,30671.09765625,23668,27499.4990234375,24808.5,27895.7001953125,25013.5,28511.69921875,24803.5,27067.599609375,23703,NA,NA,NA,NA,NA,NA,NA,NA
"10-OCT-2022",2022-10-10 12:27:06,"2022-10-10","12H 27M 6S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,10.6,NA,NA,20.29,NA,NA,3.85,NA,4.68,NA,18.14,NA,16.99,NA,5.61,NA,4.5,NA,7.18,NA,5.23,NA,5.56,NA,6.49,NA,9.84,NA,37333.125,NA,NA,77323.5,NA,NA,9571.740234375,NA,8362.4404296875,NA,8907.30029296875,NA,8105.400390625,NA,9801.0400390625,NA,9447.5400390625,NA,11088.7900390625,NA,10509.66015625,NA,10288.2153320312,NA,9742.9501953125,NA,9262.259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-OCT-2022",2022-10-10 12:25:32,"2022-10-10","12H 25M 32S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,10.9,NA,NA,20.6,NA,NA,4.15,NA,4.64,NA,18.05,NA,16.96,NA,5.61,NA,4.82,NA,7.04,NA,4.98,NA,5.1,NA,6.2,NA,9.08,NA,37059.75,NA,NA,75566.40625,NA,NA,9570,NA,8375.490234375,NA,8772,NA,8001.00048828125,NA,9787.91015625,NA,9439.4599609375,NA,11139.2900390625,NA,10541.7900390625,NA,10326.9599609375,NA,9814.1396484375,NA,9361.7998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-OCT-2022",2022-10-07 10:15:27,"2022-10-07","10H 15M 27S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,8.71,NA,NA,15.82,NA,NA,12.95,NA,12.57,NA,13.21,NA,15.65,NA,17.11,NA,15.54,NA,21.89,NA,16.82,NA,17.77,NA,17.39,NA,18.85,NA,50812.875,NA,NA,122126.40234375,NA,NA,12276.5703125,NA,10628.3549804688,NA,14291.1005859375,NA,12797.7006835938,NA,14835.8896484375,NA,14290.9951171875,NA,15407.5498046875,NA,14867.0546875,NA,14266.9799804688,NA,12847.58984375,NA,11811.8701171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06-OCT-2022",2022-10-06 17:35:22,"2022-10-06","17H 35M 22S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,17.6,NA,NA,25.26,NA,NA,18.09,NA,22.09,NA,39.19,NA,32.58,NA,25.33,NA,23.59,NA,19.52,NA,24.03,NA,24.83,NA,20.87,NA,26.94,NA,56732.2265625,NA,NA,142652.7109375,NA,NA,17699.7158203125,NA,15161.4897460938,NA,16480.80078125,NA,14736.6005859375,NA,19375.83984375,NA,18451.1845703125,NA,21548.85546875,NA,20783.384765625,NA,20369.7900390625,NA,19421.009765625,NA,18065.8798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06-OCT-2022",2022-10-06 13:13:39,"2022-10-06","13H 13M 39S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,9.02,NA,NA,15.66,NA,NA,4.93,NA,7.84,NA,12.71,NA,12.9,NA,7.95,NA,6.88,NA,10.74,NA,14.74,NA,15.24,NA,14.81,NA,17.53,NA,51244.125,NA,NA,117027.90234375,NA,NA,12917.7602539062,NA,11574.9155273438,NA,13865.4008789062,NA,12418.2001953125,NA,14777.3100585938,NA,14334.9301757812,NA,15479.2602539062,NA,14529.375,NA,14081.4453125,NA,12788.3701171875,NA,11676.7348632812,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-OCT-2022",2022-10-05 11:59:08,"2022-10-05","11H 59M 8S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,10.14,NA,NA,20.54,NA,NA,4.06,NA,4.78,NA,17.07,NA,16.78,NA,5.72,NA,4.97,NA,7.26,NA,10.56,NA,11.34,NA,12.2,NA,15.63,NA,41680.5,NA,NA,88615.203125,NA,NA,9700.5,NA,9940.6201171875,NA,10008.6005859375,NA,9382.80078125,NA,10096.9697265625,NA,9766.7001953125,NA,12000.8203125,NA,10500.2099609375,NA,10110.240234375,NA,10141.740234375,NA,10405.080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-OCT-2022",2022-10-04 14:50:07,"2022-10-04","14H 50M 7S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,10.12,NA,NA,18.63,NA,NA,3.93,NA,4.73,NA,16.06,NA,15.57,NA,5.6,NA,5.24,NA,7.1,NA,6.29,NA,6.7,NA,7.91,NA,10.94,NA,37649.625,NA,NA,80198.10546875,NA,NA,9524.759765625,NA,9395.1298828125,NA,9141.30078125,NA,8455.80029296875,NA,9861.6396484375,NA,9579.849609375,NA,11533.189453125,NA,10590.2998046875,NA,10340.8203125,NA,10097.9545898438,NA,10418.3095703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2022",2022-10-03 09:48:01,"2022-10-03","9H 48M 1S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,13.03,NA,NA,16.29,NA,NA,11.03,NA,10.76,NA,14.01,NA,15.78,NA,14.71,NA,12.78,NA,20.59,NA,19.25,NA,19.01,NA,19.34,NA,20,NA,53791.875,NA,NA,127527.90625,NA,NA,11925.9599609375,NA,11284.7700195312,NA,14837.1005859375,NA,13411.2006835938,NA,14636.919921875,NA,14148.080078125,NA,15425.2250976562,NA,14806.5751953125,NA,14382.2700195312,NA,13173.2998046875,NA,12781.7548828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-SEP-2022",2022-09-30 10:04:53,"2022-09-30","10H 4M 53S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,7.54,NA,NA,17.55,NA,NA,4.3,NA,7.55,NA,14.69,NA,14.64,NA,5.69,NA,5.12,NA,7.2,NA,5.48,NA,5.95,NA,7.26,NA,12.74,NA,41454,NA,NA,88672.203125,NA,NA,9650.0400390625,NA,5723.72998046875,NA,10131,NA,8334.6005859375,NA,9888.91015625,NA,9642.4697265625,NA,10486.830078125,NA,10697.400390625,NA,10444.1396484375,NA,9036.08984375,NA,6160.77001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-SEP-2022",2022-09-29 13:33:06,"2022-09-29","13H 33M 6S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,5.74,NA,NA,17.3,NA,NA,4.49,NA,8.33,NA,13.84,NA,13.16,NA,5.9,NA,5.07,NA,7.24,NA,13.74,NA,14.64,NA,15.34,NA,20.37,NA,43061.25,NA,NA,99795.90625,NA,NA,9378.1650390625,NA,5956.455078125,NA,11301.900390625,NA,9137.10009765625,NA,10033.33984375,NA,9818.71484375,NA,10947.3896484375,NA,10496.4301757812,NA,10108.6645507812,NA,8871.34521484375,NA,6014.294921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2022",2022-09-28 10:54:58,"2022-09-28","10H 54M 58S","Unknown","2.16.0","Unknown","Unknown",470,470,470,380,380,380,533,NA,448,NA,602,NA,667,NA,556,NA,450,NA,520,NA,389,NA,450,NA,430,NA,500,NA,6.17,2.23,4.99,17.88,1.61,17.04,4.3,NA,7.54,NA,14.46,NA,13.72,NA,5.87,NA,4.95,NA,7.3,NA,6.8,NA,7,NA,8.75,NA,13.97,NA,59890.875,64289.76171875,60847,93218.703125,64362.560546875,94836.5,9411.66015625,NA,7593.35986328125,NA,6211.50024414062,NA,5847.00024414062,NA,9570.2548828125,NA,9627.8251953125,NA,10700.9501953125,NA,10740.8701171875,NA,10521,NA,9330.61474609375,NA,8135.5048828125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2022",2022-09-28 10:54:06,"2022-09-28","10H 54M 6S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,6.32,NA,NA,17.34,NA,NA,4.07,NA,9.45,NA,12.85,NA,13.25,NA,5.76,NA,5.5,NA,7.33,NA,8.85,NA,10.05,NA,11.5,NA,16.76,NA,54854.25,NA,NA,130074.6015625,NA,NA,12074.73046875,NA,7518.5400390625,NA,15571.2001953125,NA,12603.0009765625,NA,14270.2900390625,NA,14066.26953125,NA,13896.58984375,NA,15172.2900390625,NA,14819.490234375,NA,12348.6298828125,NA,8209.5302734375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-SEP-2022",2022-09-27 08:23:05,"2022-09-27","8H 23M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,16.45,4.36,12.38,44.92,4.32,44.14,52.06,51.66,78.13,68.04,84.39,99.92,78.09,61.37,79.85,86.32,73.7,70.29,72.96,70.67,91.37,75.41,89.17,82.43,76.78,67.92,80.33,61.5,57562.19921875,86114.0078125,43363,161130.875,74346.984375,133034,27856.291015625,25489,22992.390625,20288,20553.029296875,16369,21150.5703125,18137,29034.458984375,26037,28802.318359375,26661,29570.818359375,23273,30674.69921875,27733,30183.298828125,27323,32476.5,28777,26842.19921875,23368,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2022",2022-09-26 10:58:54,"2022-09-26","10H 58M 54S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,6.44,NA,NA,19.45,NA,NA,6.37,NA,11.82,NA,14.44,NA,16.22,NA,9.87,NA,10.18,NA,9.94,NA,9.08,NA,10.07,NA,10.98,NA,15.85,NA,51471.75,NA,NA,129869.10546875,NA,NA,12343.1254882812,NA,8071.42504882812,NA,14980.80078125,NA,12385.5004882812,NA,14248.0698242188,NA,13743.0703125,NA,13635.5048828125,NA,15185.8349609375,NA,14853.8247070312,NA,12496.3647460938,NA,9232.96484375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2022",2022-09-23 11:40:10,"2022-09-23","11H 40M 10S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,4.64,NA,NA,12.22,NA,NA,5.84,NA,5.81,NA,8.54,NA,9.76,NA,7.8,NA,6.48,NA,9.53,NA,5.88,NA,5.95,NA,6.36,NA,10.23,NA,54477,NA,NA,137940,NA,NA,11604.9296875,NA,9695.2802734375,NA,15778.80078125,NA,13642.2001953125,NA,14325.83984375,NA,13852.1494140625,NA,14778.3203125,NA,15439.41015625,NA,14934.7802734375,NA,13502.16015625,NA,11519.5498046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2022",2022-09-23 11:18:01,"2022-09-23","11H 18M 1S","Unknown","2.16.0","Unknown","Unknown",470,470,470,380,380,380,533,NA,448,NA,602,NA,667,NA,556,NA,450,NA,520,NA,389,NA,450,NA,430,NA,500,NA,7.46,2.8,8.81,7.07,2.35,6.91,5.34,NA,5.19,NA,5.28,NA,6.38,NA,6.61,NA,5.88,NA,7.41,NA,12.45,NA,11.67,NA,9.33,NA,8.59,NA,60857.12109375,81352.265625,49541,109390.3828125,83454.6875,86210,9245.3203125,NA,11660.7802734375,NA,6951.7802734375,NA,7408.50048828125,NA,9360.5400390625,NA,9237.1201171875,NA,11612.7001953125,NA,10748.080078125,NA,10483.560546875,NA,10654.919921875,NA,13043.080078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-SEP-2022",2022-09-22 11:08:24,"2022-09-22","11H 8M 24S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,43.33,NA,NA,15.07,NA,NA,4.89,NA,5.47,NA,13.48,NA,14.01,NA,6.15,NA,5.2,NA,7.91,NA,11.22,NA,11.95,NA,12.98,NA,15.34,NA,48507.91796875,NA,NA,81092.8828125,NA,NA,9254.2197265625,NA,7715.40966796875,NA,8778.66015625,NA,8349,NA,9465.599609375,NA,9125.939453125,NA,10995.599609375,NA,9564.2001953125,NA,9363.6005859375,NA,9081.400390625,NA,8286.48046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-SEP-2022",2022-09-21 11:40:50,"2022-09-21","11H 40M 50S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,21.85,NA,NA,13.57,NA,NA,4.21,NA,5.03,NA,12.34,NA,12.28,NA,5.74,NA,4.96,NA,7.5,NA,13.8,NA,14.57,NA,14.86,NA,17.8,NA,40890.12109375,NA,NA,84586.921875,NA,NA,10108.1748046875,NA,8705.08984375,NA,9123.8408203125,NA,8636.76025390625,NA,9608.3994140625,NA,9296.7900390625,NA,11306.6997070312,NA,9295.9404296875,NA,8932.14013671875,NA,8715.560546875,NA,7755.06005859375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2022",2022-09-20 10:41:55,"2022-09-20","10H 41M 55S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,5.1,NA,NA,10.23,NA,NA,5.75,NA,6.17,NA,9.18,NA,9.21,NA,7.68,NA,6.41,NA,9.54,NA,10.38,NA,10.85,NA,11.7,NA,13.96,NA,38531.80078125,NA,NA,81619.5625,NA,NA,9846.0703125,NA,8918.689453125,NA,8781.30078125,NA,8589.240234375,NA,9531.8994140625,NA,9102.4794921875,NA,11298.5400390625,NA,9590.0400390625,NA,9386.0400390625,NA,9213.3203125,NA,8919.560546875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2022",2022-09-19 09:16:04,"2022-09-19","9H 16M 4S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,12.95,NA,NA,13.52,NA,NA,4.23,NA,7.02,NA,11.77,NA,11.45,NA,5.53,NA,4.73,NA,7.19,NA,11.91,NA,12.76,NA,13.47,NA,17.04,NA,39375.578125,NA,NA,83174.5234375,NA,NA,9566.609375,NA,7580.1298828125,NA,9139.0205078125,NA,8544.3603515625,NA,9627.7802734375,NA,9237.1201171875,NA,11166.9599609375,NA,9375.83984375,NA,9033.1201171875,NA,8614.240234375,NA,7189.64013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-SEP-2022",2022-09-16 11:50:54,"2022-09-16","11H 50M 54S","Unknown","2.16.0","Unknown","Unknown",430,NA,NA,380,NA,NA,533,NA,436,NA,640,NA,700,NA,558,NA,450,NA,520,NA,389,NA,450,NA,430,NA,488,NA,3.82,NA,NA,13.3,NA,NA,4.9,NA,5.97,NA,9.88,NA,11.68,NA,6.77,NA,5.77,NA,7.37,NA,12.68,NA,14.02,NA,14.97,NA,18.6,NA,44138.548828125,NA,NA,100272.484375,NA,NA,11666.5649414062,NA,10758.3198242188,NA,11390.2807617188,NA,10869.2104492188,NA,13570.080078125,NA,12992.759765625,NA,14533.4697265625,NA,13338.5400390625,NA,13012.8203125,NA,12209.400390625,NA,11355.3203125,NA,NA,NA,NA,NA,NA,NA,NA,NA
